Word,Count
independent,8
rules,8
regulations,8
institutions,8
dives,8
leadership,8
officer,8
australian,8
investments,8
technologies,8
reserve,8
efforts,8
activity,8
frameworks,8
assess,8
ability,8
complexity,8
immutable,8
fraud,8
maturity,8
matching,8
inefficient,8
book,8
resources,8
relationship,8
security,8
requesting,8
documents,8
activated,8
calculations,8
mechanisms,8
concept,8
deliver,8
depending,8
health,8
approved,8
fee,8
syndication,8
verified,8
lading,8
options,8
partnership,8
shares,8
community,7
involved,7
public,7
interviews,7
professional,7
ongoing,7
senior,7
oversight,7
regulation,7
depository,7
approaches,7
identify,7
position,7
conducted,7
reference,7
assumptions,7
reconciliation,7
disputes,7
truth,7
facilitated,7
demand,7
agreed,7
actions,7
repository,7
risks,7
execute,7
conduct,7
develop,7
specific,7
comprehensive,7
function,7
criteria,7
statistics,7
managed,7
approval,7
funding,7
standardizing,7
track,7
companies,7
initiated,7
conversion,7
delivery,7
highlights,7
confirm,7
procedures,7
closing,7
bills,7
frequency,7
confidence,7
analyse,7
filing,7
auditors,7
authorized,7
limit,7
custodians,7
issues,6
structure,6
making,6
lending,6
president,6
michael,6
methodology,6
question,6
underlying,6
including,6
letters,6
tokens,6
difficult,6
version,6
ensures,6
visibility,6
increasing,6
allow,6
stability,6
selection,6
follow,6
players,6
formation,6
decisions,6
federal,6
likelihood,6
match,6
provider,6
submit,6
commercial,6
weather,6
validate,6
focusing,6
funded,6
officials,6
material,6
payable,6
receivable,6
shareholder,6
orders,6
ccps,6
commitments,6
multistakeholder,5
action,5
deposits,5
provisioning,5
leaders,5
casualty,5
partner,5
development,5
bob,5
institute,5
commission,5
innovators,5
cross,5
commonwealth,5
corporations,5
worldwide,5
scale,5
environment,5
adoption,5
tools,5
input,5
form,5
adding,5
drivers,5
examination,5
eliminates,5
challenges,5
provenance,5
physical,5
levels,5
changes,5
implementations,5
requiring,5
historical,5
maintains,5
growing,5
times,5
sharing,5
leverage,5
tokenization,5
format,5
direct,5
example,5
minimal,5
issuing,5
receiving,5
intermediary,5
interaction,5
minimize,5
uncertainty,5
accountant,5
revenue,5
quarterly,5
manage,5
control,5
dealer,5
otc,5
net,5
transferred,5
fx,5
adherence,5
pay,5
performs,5
notified,5
precedent,5
losses,5
optimize,5
receipt,5
scope,5
increased,5
delayed,5
days,5
requires,5
fields,5
shipped,5
notification,5
prior,5
institutional,5
released,5
auditing,5
represents,5
planning,5
rehypothecated,5
sections,5
contributed,4
working,4
contact,4
clients,4
accounting,4
publication,4
disruption,4
summaries,4
thomson,4
reuters,4
government,4
ubs,4
strategic,4
matthew,4
office,4
initiatives,4
addition,4
gratitude,4
andrew,4
enterprise,4
protection,4
engaged,4
functions,4
orthodoxies,4
covered,4
highlight,4
considerations,4
resolve,4
fulfil,4
disintermediates,4
evaluation,4
currencies,4
achieving,4
books,4
keeping,4
independently,4
ledgers,4
capable,4
performance,4
default,4
assessments,4
agencies,4
accuracy,4
capability,4
benefit,4
achieve,4
implement,4
maintained,4
assume,4
external,4
profitability,4
facilitating,4
fraudulent,4
relevant,4
disbursement,4
informed,4
notifications,4
distributing,4
seamlessly,4
buying,4
completed,4
largest,4
average,4
operators,4
agents,4
error,4
prone,4
opportunity,4
traditional,4
profile,4
automatically,4
verifying,4
policies,4
embedded,4
cryptocurrency,4
day,4
major,4
updated,4
period,4
predetermined,4
ratios,4
verifies,4
requests,4
tolerance,4
takes,4
pertinent,4
standardize,4
reviews,4
factoring,4
double,4
falls,4
insight,4
concern,4
comparing,4
ambiguity,4
participate,4
representatives,4
extraction,4
continuous,4
casting,4
phone,4
notice,4
meeting,4
occur,4
purchase,4
possession,4
house,4
csds,4
ambitious,3
reshape,3
series,3
address,3
creating,3
dialogue,3
insights,3
official,3
private,3
guarantee,3
basis,3
innovations,3
impacts,3
foundational,3
transform,3
context,3
modules,3
raising,3
john,3
santander,3
peter,3
list,3
valuable,3
mark,3
national,3
macquarie,3
dan,3
chris,3
citi,3
consensys,3
ag,3
chain,3
analytics,3
industries,3
years,3
discussions,3
rapidly,3
uncertain,3
standardization,3
clear,3
select,3
utilize,3
feasibility,3
cover,3
economies,3
note,3
solicited,3
generation,3
differ,3
ways,3
diverse,3
range,3
emerging,3
delaying,3
depth,3
simplification,3
source,3
computing,3
businesses,3
created,3
tracking,3
accurate,3
native,3
users,3
seamless,3
availability,3
observations,3
aligning,3
implementing,3
practice,3
silos,3
authorities,3
requirement,3
issue,3
traditionally,3
internally,3
performed,3
designed,3
fear,3
asymmetry,3
actors,3
competitive,3
experience,3
hedging,3
setting,3
opacity,3
serves,3
borrowers,3
rely,3
tokenize,3
transactional,3
pricing,3
limiting,3
comply,3
legality,3
complex,3
platform,3
viability,3
selected,3
broad,3
meet,3
billions,3
term,3
success,3
fundamentally,3
code,3
controls,3
utilized,3
stores,3
owned,3
generate,3
arrangement,3
alice,3
minimizing,3
binding,3
suspicious,3
structures,3
tokenizing,3
soliciting,3
personalized,3
updates,3
constraints,3
lower,3
efficiencies,3
incorporating,3
asia,3
states,3
low,3
nostro,3
move,3
teams,3
template,3
collaborate,3
parallel,3
play,3
add,3
disrupt,3
tasks,3
incurred,3
situations,3
maintain,3
calculate,3
submitted,3
enhanced,3
functionality,3
assist,3
model,3
solicits,3
communicate,3
plan,3
population,3
mitigate,3
exporters,3
buyer,3
initiates,3
inability,3
generated,3
spending,3
convert,3
instrument,3
ad,3
hoc,3
determines,3
converted,3
activation,3
coupon,3
functional,3
ccar,3
opinion,3
objectives,3
filings,3
irs,3
movement,3
software,3
voted,3
accessibility,3
change,3
mortgage,3
failure,3
flexibility,3
ccp,3
simultaneous,3
academia,2
numerous,2
feedback,2
uk,2
affect,2
advisor,2
topics,2
blueprint,2
effective,2
thought,2
chairman,2
david,2
venture,2
hsbc,2
paul,2
chase,2
portfolio,2
adams,2
keith,2
angus,2
steven,2
nick,2
oliver,2
claire,2
casey,2
prudential,2
england,2
council,2
mit,2
media,2
lab,2
james,2
davis,2
anna,2
dbs,2
treasury,2
suncorp,2
association,2
telstra,2
societyone,2
cont,2
ian,2
kevin,2
jo,2
lipis,2
bloomberg,2
tokyo,2
mitsubishi,2
ufj,2
commerzbank,2
cev,2
america,2
richard,2
hanna,2
nilsson,2
consumer,2
bureau,2
tapscott,2
individuals,2
soumak,2
chatterjee,2
commonly,2
grown,2
absence,2
formal,2
problem,2
understand,2
elements,2
identifies,2
economy,2
transition,2
learn,2
engaging,2
establishment,2
panacea,2
viewed,2
enabler,2
broaden,2
tender,2
amplify,2
built,2
redraw,2
codified,2
full,2
converging,2
remote,2
collect,2
driver,2
multi,2
removing,2
accelerating,2
sight,2
frictions,2
client,2
onboarding,2
employed,2
systemic,2
bridge,2
highly,2
consideration,2
wide,2
response,2
trails,2
arbitrage,2
concerns,2
immutability,2
imbalance,2
autonomy,2
operate,2
previous,2
externally,2
offer,2
promote,2
promotes,2
best,2
lenders,2
pledge,2
liens,2
excess,2
factors,2
quantify,2
autonomously,2
mediate,2
effort,2
backed,2
jurisdictional,2
well,2
help,2
table,2
location,2
transformed,2
considered,2
july,2
representation,2
summarized,2
consider,2
conversations,2
identifying,2
dependencies,2
effectively,2
testing,2
tracked,2
geographical,2
modifications,2
millions,2
primary,2
dependency,2
guide,2
divided,2
determined,2
micropayments,2
hash,2
codification,2
profiles,2
better,2
rewriting,2
alert,2
counting,2
executing,2
compartmentalized,2
efficient,2
printing,2
mailing,2
collaborating,2
fostering,2
engagement,2
architecting,2
obligation,2
fast,2
final,2
remittances,2
specialized,2
periodic,2
confirms,2
utilizes,2
vulnerable,2
veracity,2
hold,2
channels,2
origination,2
payout,2
encapsulates,2
alerts,2
reviewed,2
establishes,2
authenticates,2
valid,2
choice,2
higher,2
urgency,2
gains,2
fraction,2
initiative,2
incumbent,2
wholesale,2
despite,2
receives,2
earned,2
premiums,2
registered,2
insurees,2
diversified,2
requested,2
submits,2
adjusters,2
validity,2
brokers,2
completeness,2
initial,2
simplified,2
discussion,2
irrelevant,2
utilization,2
adverse,2
share,2
emea,2
amounted,2
american,2
pledging,2
disbursal,2
duplicative,2
acting,2
dispersion,2
appropriately,2
collection,2
importers,2
assurance,2
trillion,2
involve,2
annually,2
assumes,2
agree,2
sale,2
price,2
timeline,2
inspect,2
transported,2
invoices,2
short,2
checks,2
propensity,2
inspected,2
headcount,2
incapable,2
interfacing,2
yield,2
eliminated,2
yields,2
option,2
activate,2
raise,2
reached,2
streamline,2
continue,2
discussed,2
majority,2
portion,2
resource,2
areas,2
productivity,2
daily,2
depreciation,2
assertions,2
duplicate,2
pictured,2
greater,2
meetings,2
year,2
shareholders,2
proxypulse,2
traded,2
develops,2
portal,2
misleading,2
voters,2
counted,2
notify,2
mobile,2
consequences,2
ambiguous,2
debt,2
appetite,2
systematic,2
flexible,2
downstream,2
initiating,2
nyse,2
manages,2
interfaces,2
choosing,2
possibility,2
lane,2
sector,1
unique,1
introduced,1
adviser,1
author,1
separate,1
attest,1
consult,1
person,1
landscape,1
consolidated,1
kim,1
hammonds,1
creditease,1
board,1
define,1
brown,1
marc,1
mass,1
poor,1
justin,1
pinkham,1
reany,1
cvc,1
staff,1
van,1
colin,1
manager,1
meyer,1
aaron,1
ajmani,1
alexandratos,1
robleh,1
ali,1
sarah,1
armour,1
akhtar,1
badshah,1
murad,1
baig,1
bardy,1
adi,1
ari,1
bodson,1
sven,1
bossu,1
andre,1
carolyn,1
burke,1
ross,1
burnett,1
caplan,1
catchpole,1
javier,1
celaya,1
christophe,1
chazot,1
ilsa,1
christ,1
lynne,1
cockerell,1
catalytic,1
applied,1
securekey,1
rbc,1
banco,1
centre,1
colaco,1
cranmer,1
dame,1
damevski,1
shellie,1
avery,1
dellheim,1
nigel,1
dobson,1
kirsten,1
dunlop,1
edge,1
farrell,1
usama,1
fayyad,1
karin,1
flinspach,1
brian,1
forde,1
mary,1
gallagher,1
sierra,1
nicholas,1
giurietto,1
julian,1
gorman,1
udayan,1
goyal,1
gronager,1
hamilton,1
aldila,1
hananto,1
harper,1
inpay,1
stone,1
chalk,1
amp,1
anz,1
king,1
wood,1
mallesons,1
wipro,1
innoventures,1
commerce,1
gsma,1
anthemis,1
sa,1
chainalysis,1
vantage,1
advisers,1
harvey,1
hauser,1
holzer,1
hooper,1
gys,1
hyman,1
chetan,1
jain,1
johnson,1
ashton,1
eiichi,1
kashiwagi,1
steffen,1
kern,1
matthias,1
kroner,1
ashwin,1
kumar,1
lang,1
mikkel,1
larson,1
leavenworth,1
leo,1
lipman,1
sharon,1
westpac,1
inspira,1
silicon,1
valley,1
boerse,1
advisors,1
ey,1
tyro,1
fintechhub,1
blythe,1
masters,1
lukas,1
mccarthy,1
mcfarland,1
miller,1
moss,1
niestat,1
nixon,1
madan,1
oberoi,1
prey,1
bharat,1
patel,1
perkinson,1
guy,1
picone,1
eric,1
piscini,1
dilan,1
rajasingham,1
suresh,1
ramamurthi,1
dilip,1
rao,1
tara,1
rozman,1
joy,1
savage,1
transferwise,1
perpetual,1
qic,1
department,1
science,1
novantas,1
interpol,1
daon,1
makoto,1
shibata,1
spoke,1
elizabeth,1
stark,1
maxwell,1
sutton,1
alison,1
tarditi,1
tillotson,1
tippell,1
marcus,1
treacher,1
alan,1
tse,1
hedi,1
uustalu,1
vander,1
auwera,1
vaughn,1
wasden,1
wilcox,1
shane,1
williams,1
williamson,1
lawrence,1
wintermeyer,1
yohananov,1
euroclear,1
nuco,1
lightning,1
superannuation,1
fs,1
tierion,1
univerity,1
utah,1
paretix,1
jpmorgan,1
innovate,1
vikas,1
singla,1
talley,1
mayank,1
singhal,1
roberto,1
durscki,1
special,1
contributions,1
frank,1
imaginations,1
wallets,1
patents,1
filed,1
joined,1
consortia,1
experimentation,1
consortium,1
projects,1
awareness,1
hurdles,1
remain,1
unharmonized,1
nascent,1
complement,1
reimagined,1
envision,1
domains,1
advances,1
accept,1
articulate,1
explore,1
foster,1
setup,1
predict,1
usa,1
sydney,1
apr,1
yielded,1
accelerates,1
locked,1
sourcing,1
minimization,1
poised,1
wave,1
cognitive,1
machine,1
learning,1
quantum,1
robotics,1
allowed,1
recording,1
batch,1
overnight,1
branches,1
centres,1
intranets,1
medium,1
interact,1
spearheaded,1
frictionless,1
cards,1
atms,1
toolbox,1
examples,1
correct,1
protocols,1
denominated,1
advent,1
fourth,1
industrial,1
revolution,1
altering,1
exponential,1
acceleration,1
anti,1
emerge,1
artificial,1
evolving,1
internet,1
things,1
liquid,1
elimination,1
integrations,1
replacing,1
diverging,1
sum,1
games,1
fabrics,1
impacted,1
intentionally,1
unintentionally,1
shift,1
adjust,1
practices,1
asymmetric,1
drives,1
proliferation,1
cooperation,1
enforcer,1
tamper,1
allows,1
advanced,1
translated,1
proliferate,1
unbiased,1
lines,1
chronological,1
blocks,1
intrinsically,1
functionally,1
builds,1
age,1
fragmentation,1
degree,1
advantages,1
suboptimal,1
notions,1
discourse,1
needed,1
identifiable,1
variety,1
types,1
loaned,1
nominal,1
reputational,1
ownerships,1
quantifying,1
increasingly,1
challenged,1
committed,1
organizational,1
subsets,1
effortlessly,1
transforms,1
mandate,1
venues,1
dark,1
enforced,1
involving,1
enforcements,1
rise,1
deviations,1
codify,1
mutually,1
unilateral,1
accelerate,1
willingness,1
remains,1
analyze,1
centric,1
roadmap,1
answered,1
roadmaps,1
envisioned,1
understood,1
conclude,1
expand,1
navigate,1
consumed,1
affinity,1
individually,1
classes,1
subsectors,1
scenarios,1
justified,1
grounds,1
strike,1
balance,1
barriers,1
educate,1
broadly,1
occasionally,1
achievement,1
incorporated,1
compromised,1
realized,1
uniqueness,1
technological,1
safeguarded,1
paramount,1
treated,1
questioning,1
strength,1
protocol,1
architects,1
build,1
prevent,1
malicious,1
thorough,1
meticulous,1
outputs,1
discovered,1
appeared,1
mistrust,1
collectively,1
small,1
transacting,1
layers,1
gatekeeper,1
charlie,1
reading,1
newer,1
correspondents,1
reductions,1
create,1
syndicates,1
deeper,1
pave,1
impacting,1
disintermediating,1
expansion,1
steadily,1
approximate,1
yearly,1
estimated,1
regions,1
china,1
surpass,1
brazil,1
eurozone,1
margins,1
newcomers,1
arriving,1
migration,1
factbook,1
capgemini,1
healthy,1
confronts,1
mckinsey,1
wishing,1
internationally,1
offers,1
corridors,1
cooperative,1
interbank,1
spb,1
zengin,1
monetary,1
collects,1
inquiries,1
netted,1
pre,1
periodically,1
timestamps,1
collected,1
repetitive,1
route,1
validated,1
guaranteed,1
pickup,1
fewer,1
consensus,1
return,1
dataset,1
forecasted,1
compromise,1
customers,1
regional,1
differing,1
obstacles,1
linking,1
unlock,1
buffers,1
middlemen,1
employ,1
concrete,1
occurring,1
north,1
prototypes,1
dedicated,1
gateways,1
destinations,1
feasible,1
modified,1
merge,1
motor,1
second,1
segment,1
bottleneck,1
written,1
premium,1
size,1
forecast,1
finaccord,1
iso,1
verisk,1
properties,1
casualties,1
contractual,1
undertakes,1
damages,1
handling,1
supervisory,1
concentration,1
solvency,1
advising,1
police,1
restitution,1
concluding,1
reaches,1
questionnaire,1
delays,1
fragmented,1
relationships,1
rework,1
sensors,1
technologically,1
policy,1
carrier,1
reinsurers,1
encoded,1
adjustors,1
identification,1
consume,1
regulates,1
lose,1
effectiveness,1
jeopardizing,1
expose,1
enforcing,1
dominant,1
registry,1
challenging,1
changing,1
careful,1
close,1
senses,1
infancy,1
entrants,1
early,1
profiling,1
products,1
adjustment,1
underwriter,1
accounted,1
bringing,1
league,1
tables,1
leads,1
purpose,1
prospective,1
investigation,1
respective,1
dispersing,1
expertise,1
reliance,1
poses,1
obtaining,1
organizations,1
automates,1
populated,1
programmable,1
centralized,1
requestors,1
robust,1
arrangers,1
vehicles,1
proprietary,1
subprocesses,1
mutualizing,1
serve,1
doesn,1
certainty,1
prepayment,1
piecemeal,1
documented,1
open,1
vehicle,1
dominates,1
integral,1
remaining,1
truck,1
train,1
ship,1
aircraft,1
quantity,1
copy,1
inspects,1
fails,1
communication,1
operates,1
miscommunication,1
financed,1
authenticity,1
versions,1
exporting,1
drafts,1
signs,1
signature,1
acknowledges,1
decentralized,1
guidelines,1
carriers,1
networks,1
encapsulated,1
disrupted,1
threshold,1
circumstance,1
continued,1
digit,1
growth,1
bailouts,1
crises,1
untested,1
historically,1
events,1
fuelled,1
weeks,1
agrees,1
invests,1
determining,1
mandated,1
methods,1
capitalization,1
facing,1
calculated,1
latest,1
methodologies,1
entered,1
subsequently,1
field,1
calculates,1
varying,1
degrees,1
overhaul,1
restricted,1
impending,1
reported,1
ancillary,1
focused,1
push,1
empowered,1
crisis,1
warrant,1
multitude,1
routine,1
overhead,1
focuses,1
pushback,1
surging,1
reasonable,1
requisite,1
reviewing,1
preparing,1
supervising,1
regulating,1
coordinate,1
timing,1
copies,1
releases,1
populate,1
pulling,1
sample,1
copied,1
exception,1
feed,1
insider,1
update,1
accountants,1
category,1
cadence,1
feeding,1
extracting,1
transmitting,1
authorize,1
partition,1
establishing,1
arduous,1
convergence,1
extract,1
audits,1
attendance,1
delivering,1
lacking,1
turnout,1
activism,1
strengthens,1
recognizing,1
engage,1
irrefutably,1
edition,1
publicly,1
rates,1
participates,1
counsel,1
notifies,1
works,1
attendees,1
aggregated,1
opted,1
print,1
restricting,1
minor,1
uncovered,1
length,1
unstructured,1
unvoted,1
discrepancies,1
adjusted,1
invest,1
finalized,1
compute,1
opt,1
choose,1
corruption,1
discriminatory,1
conflict,1
converting,1
creative,1
voter,1
responses,1
outline,1
count,1
manpower,1
prevents,1
correction,1
disseminated,1
additionally,1
activist,1
securitize,1
exacerbating,1
extent,1
extremely,1
driving,1
continues,1
grow,1
quarter,1
study,1
syndications,1
acquires,1
authorizes,1
repayment,1
securitizes,1
mortgages,1
sells,1
repackages,1
tranches,1
secured,1
derivative,1
scenario,1
exceeds,1
originator,1
true,1
adjacent,1
broadcasts,1
enhance,1
infractions,1
restricts,1
hypothecation,1
aiding,1
rated,1
fits,1
design,1
percentages,1
accurately,1
refer,1
unproven,1
collateralized,1
perpetuity,1
normalization,1
gold,1
repurchase,1
storage,1
coupled,1
terminates,1
violate,1
resolved,1
histories,1
credentials,1
bodies,1
library,1
charting,1
broadridge,1
instigates,1
seller,1
versa,1
validating,1
shortly,1
interim,1
inaccurate,1
inconsistently,1
connect,1
decreased,1
confirmations,1
relying,1
longer,1
achieved,1
netting,1
dollars,1
inhibiting,1
commands,1
batching,1
customization,1
failures,1
constant,1
customizable,1
timelines,1
fintechs,1
transitioning,1
revenues,1
slow,1
schatterjee,1
