Job Title,Institution,Is Fintech Job,financial,customer,manage,risk,technology,investment,market,bank,asset,data,capital,regulatory,business,service,lending,system,information,fintech,product,model,solution,credit,development,loan,security,analytic,process,firm,experience,operation,share,project,order,audit,api,account,ai,sales
Transaction Processing Specialist - Operations Analyst - Commercial Banking,JP Morgan,1,2,0,1,1,6,2,1,2,1,4,1,0,0,3,0,1,1,0,1,0,6,0,5,0,1,0,0,1,3,0,0,0,0,0,2,0,5,0
Training - Business Operations Analyst - Columbus  OH / Wilmington  DE,JP Morgan,1,2,7,1,0,2,0,1,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,5,0
Training - Business Operations Analyst - Columbus  OH / Wilmington  DE,JP Morgan,1,2,7,1,0,2,0,1,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,5,0
Teradata - Database Management VP,JP Morgan,1,2,6,0,0,2,0,0,1,0,2,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,2,0
Teller - Part Time - South San Diego Market - Chula Vista  CA,JP Morgan,1,2,6,0,0,2,0,0,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,2,0
Teller - Part Time - Santa Barbara and Ventura - Surrounding Areas  CA,JP Morgan,1,2,7,1,0,2,0,1,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,3,0
Teller - Part Time - Santa Barbara and Ventura - Surrounding Areas  CA,JP Morgan,1,2,7,1,0,2,0,1,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,3,0
Teller - Part Time - Santa Barbara and Ventura - Surrounding Areas  CA,JP Morgan,1,2,7,1,0,2,0,1,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,3,0
Teller - Part Time - Santa Barbara and Ventura - Surrounding Areas  CA,JP Morgan,1,2,7,1,0,2,0,1,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,3,0
Teller - Part Time - San Mateo  South San Francisco  San Carlos  Millbrae  San Bruno  Daly City and Surrounding areas,JP Morgan,1,2,7,1,0,2,0,1,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,3,0
Teller - Part Time - San Mateo  South San Francisco  San Carlos  Millbrae  San Bruno  Daly City and Surrounding areas,JP Morgan,1,2,7,1,0,2,0,1,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,3,0
Teller - Part Time - San Mateo  South San Francisco  San Carlos  Millbrae  San Bruno  Daly City and Surrounding areas,JP Morgan,1,2,7,1,0,2,0,1,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,3,0
Teller - Part Time - San Mateo  South San Francisco  San Carlos  Millbrae  San Bruno  Daly City and Surrounding areas,JP Morgan,1,2,6,0,0,2,0,0,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,2,0
Teller - Part time - Houston West Market - Katy / Richmond / Houston  TX,JP Morgan,1,2,7,1,0,2,0,1,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,3,0
Teller - Part time - Houston Greater NorthWest Market - Cypress/Houston  TX,JP Morgan,1,2,7,1,0,2,0,1,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,3,0
Teller - Part time - Houston Greater NorthWest Market - Cypress/Houston  TX,JP Morgan,1,2,7,1,0,2,0,1,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,3,0
Teller - Part time - Houston Ft Bend/Southwest Market - Sugarland / Rosenberg / Missouri City  TX,JP Morgan,1,2,7,1,0,2,0,1,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,3,0
Teller - Part time - Houston Ft Bend/Southwest Market - Sugarland / Rosenberg / Missouri City  TX,JP Morgan,1,2,7,1,0,2,0,1,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,3,0
Teller - Part time - Houston Ft Bend/Southwest Market - Sugarland / Rosenberg / Missouri City  TX,JP Morgan,1,2,7,1,0,2,0,1,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,3,0
Teller Part Time Franklin Morton-Franklin Indiana,JP Morgan,1,2,7,1,0,2,0,1,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,3,0
Teller | Part Time | Eastside North Market (Bellevue North) Bothell  Redmond  Totem Lake  and Kirkland  WA and Surrounding Areas,JP Morgan,1,2,6,0,0,2,0,0,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,2,0
Teller (Part Time)  Chicago Lake Co East Market - (Libertyville Cook  Vernon Hills  Highland Park  Northbrook  Winnetka) - IL,JP Morgan,1,2,1,1,1,7,1,1,0,0,2,0,1,7,1,0,2,0,0,1,0,4,2,8,0,1,0,0,1,6,1,0,3,0,0,1,1,6,0
Teller (Part Time)  Chicago Lake Co East Market - (Libertyville Cook  Vernon Hills  Highland Park  Northbrook  Winnetka) - IL,JP Morgan,1,0,0,0,5,2,1,0,1,0,2,0,0,2,2,0,2,0,0,3,0,1,4,4,0,0,1,1,0,15,0,0,0,1,0,0,0,0,0
Teller (Part-time) - Champaign & Urbana  IL (Central IL Market),JP Morgan,1,2,1,8,0,7,0,0,0,2,0,0,0,5,1,0,2,0,0,1,0,2,0,1,0,0,0,2,1,3,0,0,0,0,0,0,0,4,0
Teller (Part Time) - Central Michigan Market-Lansing  MI area,JP Morgan,1,3,0,7,2,12,1,0,0,0,1,0,0,5,1,0,0,0,0,2,0,3,0,2,0,1,0,0,3,3,0,1,12,0,0,0,0,1,0
Teller (Part Time) - Central Michigan Market-Lansing  MI area,JP Morgan,1,3,0,7,2,12,1,0,0,0,1,0,0,5,1,0,0,0,0,2,0,3,0,2,0,1,0,0,3,3,0,1,12,0,0,0,0,1,0
Teller (Part Time) - Central Michigan- (Grand Rapids  MI area),JP Morgan,1,0,0,15,1,9,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,5,0,0,2,0,7,0
Teller (Part-Time) - Azusa  West Covina and San Dimas  CA,JP Morgan,1,0,0,3,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Teller (Part-Time) - Azusa  West Covina and San Dimas  CA,JP Morgan,1,0,0,3,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Teller (Part-Time) - Azusa  West Covina and San Dimas  CA,JP Morgan,1,0,0,3,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Teller (Part-Time) - Aurora  Parker  Colorado Springs and Surrounding Areas,JP Morgan,1,0,0,3,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Teller (Part-Time) - Aurora  Parker  Colorado Springs and Surrounding Areas,JP Morgan,1,0,0,5,1,5,0,0,0,6,2,0,0,2,1,0,0,1,0,2,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,2,1,0
Teller (Part-Time) - Aurora  Parker  Colorado Springs and Surrounding Areas,JP Morgan,1,1,1,2,0,22,3,1,1,0,1,3,0,7,2,0,2,0,1,2,0,0,0,10,0,1,2,1,10,3,0,0,0,0,0,4,0,3,1
Teller (Part-time)  Arlington Heights  Buffalo Grove  Long Grove  Wheeling  & Des Plaines  IL (Cook County NW Market),JP Morgan,1,0,2,1,0,5,0,0,0,0,2,0,0,1,1,0,6,0,0,7,0,1,0,3,0,1,1,0,0,6,1,1,0,0,0,0,0,2,0
Teller - (Part-Time) Alameda  Hayward  San Leandro  Oakland  CA,JP Morgan,1,2,0,2,1,9,1,0,0,0,5,0,0,2,4,0,1,1,0,3,1,5,0,6,0,2,1,1,0,6,4,0,0,0,0,1,0,1,0
Teller - (Part-Time) Alameda  Hayward  San Leandro  Oakland  CA,JP Morgan,1,2,0,2,1,9,1,0,0,0,5,0,0,2,4,0,1,1,0,3,1,5,0,6,0,2,1,1,0,6,4,0,0,0,0,1,0,1,0
Teller - (Part-Time) Alameda  Hayward  San Leandro  Oakland  CA,JP Morgan,1,2,0,2,1,9,1,0,0,0,5,0,0,2,4,0,1,1,0,3,1,5,0,6,0,2,1,1,0,6,4,0,0,0,0,1,0,1,0
Teller - (Part-Time) Alameda  Hayward  San Leandro  Oakland  CA,JP Morgan,1,0,2,4,1,8,1,0,3,0,4,0,0,8,1,1,1,1,0,2,1,6,1,4,0,1,0,0,1,6,2,1,2,0,0,0,0,3,0
Tech QA  - Quality Assurance Analyst,JP Morgan,1,1,1,8,2,7,3,1,2,4,0,0,0,5,0,0,0,1,0,6,0,1,0,4,0,0,1,0,3,6,0,0,4,0,0,0,0,1,0
Technology Project Manager,JP Morgan,1,0,0,0,1,1,0,0,0,0,1,0,0,3,0,0,2,0,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Technology Project Execution,JP Morgan,1,0,0,2,1,3,1,1,2,1,2,1,0,1,1,0,0,0,0,3,0,3,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,8,0
Technology Operations Engineer - ESX,JP Morgan,1,3,1,3,0,8,2,0,3,0,2,0,0,5,2,1,1,0,0,0,0,4,1,3,0,1,1,1,0,7,0,0,2,0,0,0,0,3,0
Technology for Social Good - Force For Good Program Manager (India and APAC) - Associate,JP Morgan,1,0,0,5,0,1,0,0,0,0,1,0,0,3,1,0,0,2,0,5,0,0,0,0,0,0,0,3,0,7,0,0,1,0,0,0,0,3,0
Technology Controls Officer - Vice President,JP Morgan,1,0,1,3,0,1,1,0,3,0,0,0,0,2,1,1,0,0,0,0,0,2,1,9,0,0,0,5,0,3,0,0,2,0,0,0,0,2,0
Technology Controls Officer,JP Morgan,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0
Technology Business Relationship Manager,JP Morgan,1,2,4,4,0,2,1,4,3,1,0,0,0,6,2,0,1,1,0,0,0,1,1,1,1,0,1,3,3,4,1,0,1,0,0,1,0,0,0
Technology Business Relationship Manager,JP Morgan,1,0,1,0,0,1,1,0,3,0,0,0,0,4,1,1,0,1,0,1,0,2,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Technology Asset Management Manager,JP Morgan,1,0,1,0,0,1,1,0,3,0,0,0,0,4,1,1,0,1,0,1,0,2,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Technical Project Manager,JP Morgan,1,0,0,0,0,2,0,0,0,0,1,0,0,2,0,0,1,1,0,1,0,3,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,5,0
Technical Project Manager,JP Morgan,1,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Technical Information Architect,JP Morgan,1,3,5,8,0,1,2,3,1,0,0,0,1,5,3,0,0,0,0,0,0,4,0,0,0,0,0,0,1,4,3,0,0,1,1,0,1,2,0
Technical Business Systems Analyst,JP Morgan,1,6,0,5,0,0,1,1,2,2,2,0,0,2,3,0,0,0,0,0,1,0,0,1,0,0,1,1,6,4,2,0,1,0,0,0,0,0,0
Technical Business Data Analyst,JP Morgan,1,2,0,6,1,1,0,0,3,1,0,0,0,5,1,0,0,0,0,0,1,2,0,0,0,0,1,2,4,1,2,0,2,0,0,0,0,1,0
Technical Business Analyst,JP Morgan,1,4,0,7,0,0,1,3,3,0,2,1,0,13,1,0,0,0,1,1,1,0,1,2,0,0,2,2,3,3,1,0,5,0,0,1,0,1,0
Technical Business Analyst,JP Morgan,1,4,0,7,0,0,1,3,3,0,2,1,0,13,1,0,0,0,1,1,1,0,1,2,0,0,2,2,3,3,1,0,5,0,0,1,0,1,0
Technical Analyst - Core Engineering Enablement,JP Morgan,1,4,0,7,0,0,1,3,3,0,2,1,0,13,1,0,0,0,1,1,1,0,1,2,0,0,2,2,3,3,1,0,5,0,0,1,0,1,0
Technical Analyst  Vice President,JP Morgan,1,1,1,10,0,8,0,1,0,0,0,0,0,6,1,0,0,1,0,0,0,0,0,2,0,0,0,0,3,4,0,0,2,0,0,0,1,7,0
Technical Analyst,JP Morgan,1,0,1,4,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,1,2,0,0,1,1,0,2,1,1,0,0,0,0,0,1,0
Techncial Security Analyst,JP Morgan,1,0,2,5,6,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,5,0,0,0,0,0,0,0,0
Techncial Project Manager/Scrum Master,JP Morgan,1,0,2,5,6,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,5,0,0,0,0,0,0,0,0
Tech BA - Associate,JP Morgan,1,2,2,7,7,0,0,0,1,0,4,0,0,3,2,0,0,0,0,1,0,1,0,1,0,0,2,1,0,4,2,0,1,0,0,0,0,0,0
Team Member - Record Management-HRSD  Mumbai,JP Morgan,1,2,1,6,4,0,0,0,0,0,0,0,1,2,1,0,0,2,0,0,1,1,0,0,0,0,1,1,0,3,2,1,4,0,1,0,0,9,0
Team Member - Payroll,JP Morgan,1,2,1,6,4,0,0,0,0,0,0,0,1,2,1,0,0,2,0,0,1,1,0,0,0,0,1,1,0,3,2,1,4,0,1,0,0,7,0
Team Leader - Inventory Management (Lake View Campus),JP Morgan,1,2,2,7,7,0,0,0,1,0,4,0,0,3,2,0,0,0,0,1,0,1,0,1,0,0,2,1,0,3,2,0,1,0,0,0,0,0,0
Team Leader_Data Management Operations,JP Morgan,1,2,0,0,0,9,1,0,0,0,5,0,0,5,4,0,1,0,0,4,1,8,0,4,0,2,1,2,1,7,1,0,0,0,0,1,0,2,0
Team Leader_Data Management Operations,JP Morgan,1,1,6,1,0,0,0,0,1,0,1,0,0,0,3,0,1,0,0,3,0,1,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,3,0
Team 8  Marketing Innovation Lab  Marketing Manager,JP Morgan,1,0,2,2,0,0,0,0,0,0,6,0,0,2,0,0,4,1,0,1,0,2,0,1,0,0,3,10,0,2,5,1,2,0,1,0,0,4,0
Sr Home Lending Advisor - Oklahoma City OK,JP Morgan,1,2,0,2,0,12,1,0,2,1,3,0,0,3,2,0,1,2,0,4,0,4,0,5,0,1,2,1,0,5,0,0,5,0,0,0,0,1,0
Sr Home Lending Advisor - North Longmont - Longmont  CO,JP Morgan,1,2,0,4,0,7,1,0,0,0,4,0,0,3,1,0,6,1,0,3,0,6,1,6,0,3,0,1,0,7,3,0,0,0,0,1,0,0,0
Sr Home Lending Advisor- New Orleans  LA,JP Morgan,1,2,0,2,0,7,1,0,0,0,4,0,0,3,1,0,4,1,0,3,0,5,1,6,0,3,0,0,0,7,0,0,0,0,0,1,0,0,0
Sr Home Lending Advisor - New Hudson  MI - Milford Rd and I 96 Branch,JP Morgan,1,2,0,2,0,7,1,0,0,0,4,0,0,3,1,0,6,1,0,3,0,5,1,9,0,3,0,2,0,9,3,1,0,0,0,2,0,0,0
Sr Home Lending Advisor - Louisville  KY - The Summit Branch,JP Morgan,1,0,0,0,0,0,2,0,4,0,0,0,0,2,4,0,0,1,0,1,0,0,4,0,1,0,0,3,0,3,5,0,0,0,1,1,0,3,1
Sr Home Lending Advisor - Indian School and 32nd St - Phoenix  AZ,JP Morgan,1,2,0,5,2,10,1,0,0,4,3,0,0,3,1,0,1,0,0,2,0,6,0,6,0,2,1,1,1,4,1,0,1,0,0,0,0,2,0
Sr Home Lending Advisor - Indianapolis  IN - Southport Emerson Branch,JP Morgan,1,1,0,7,0,1,0,0,0,1,7,0,0,3,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,5,0,0,2,0,0,0,0,1,0
Sr Home Lending Advisor - Indianapolis  IN - Greenbriar Branch,JP Morgan,1,1,8,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0,0,3,0,0,0,1,0,0,2,10,0
Sr Home Lending Advisor - Greater New Orleans  LA,JP Morgan,1,0,0,3,0,6,0,0,0,1,5,0,0,4,1,0,1,2,0,4,0,9,0,10,0,0,3,0,1,2,0,0,0,0,0,0,0,2,0
Sr Home Lending Advisor - Grand Rapids  MI - Grand Rapids Plaza Branch,JP Morgan,1,1,0,3,1,7,0,0,1,1,2,0,0,4,3,2,1,3,0,2,1,3,1,6,0,0,2,0,0,8,1,0,1,0,0,4,0,1,0
Sr Home Lending Advisor - Flower Estates - Covington  LA,JP Morgan,1,2,2,0,0,9,2,0,3,0,2,0,0,6,2,1,0,0,0,1,0,4,1,8,0,1,1,3,0,10,0,0,0,0,0,1,0,3,0
Sr Home Lending Advisor - Culver City  CA,JP Morgan,1,2,2,1,0,6,2,0,3,0,1,0,0,5,2,1,4,0,0,2,0,9,1,2,0,1,0,1,0,13,0,0,1,0,0,0,0,4,0
Sr Home Lending Advisor - Columbia City  IN - Columbia City Branch,JP Morgan,1,2,3,3,0,12,1,0,0,0,2,0,0,4,2,0,4,1,0,4,0,7,1,2,0,3,0,0,1,3,1,1,2,0,0,0,0,3,0
Sr Home Lending Advisor - Chicago  IL - State and Archer Branch(Mandarin Speaking),JP Morgan,1,2,3,3,0,12,1,0,0,0,2,0,0,4,2,0,4,1,0,4,0,7,1,2,0,3,0,0,1,3,1,1,2,0,0,0,0,3,0
Sr Home Lending Advisor - Chicago  IL - Andersonville Branch,JP Morgan,1,2,1,1,0,6,2,0,3,0,1,0,0,2,5,1,0,0,0,1,0,6,1,5,0,2,0,0,0,9,0,0,2,0,0,0,0,2,0
Sr Analyst_Basel Measurement & Analytics,JP Morgan,1,0,0,1,0,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0
Sr. Specialist I - Card Collections - Bucket 6 -Tampa  FL,JP Morgan,1,0,1,0,0,0,0,0,0,0,2,0,0,1,1,0,1,1,0,1,0,1,0,0,4,0,0,1,0,2,0,0,0,0,0,0,0,2,1
Sr. Analyst / Associate - AM Risk Analytics,JP Morgan,1,2,0,6,3,6,5,1,0,7,4,0,0,1,2,0,0,0,0,2,0,7,0,5,0,0,0,1,1,5,0,0,0,0,0,0,0,2,0
Sr. Analyst_Risk Controller,JP Morgan,1,1,1,2,1,4,0,1,0,0,4,0,2,3,3,0,0,0,0,5,0,11,0,3,0,2,0,0,0,9,0,0,2,0,0,0,2,2,0
Sr. Analyst_Risk Controller,JP Morgan,1,3,1,3,2,10,1,1,0,0,4,0,2,1,4,0,0,0,0,5,0,11,0,4,0,3,0,0,0,8,0,0,2,0,1,0,2,2,0
Spreading Analyst - Credit Analysis Unit - Spreading Utilities Team - Mumbai,JP Morgan,1,2,1,0,0,6,2,0,3,0,2,0,0,3,5,1,1,0,0,0,1,3,1,5,0,1,0,1,1,4,0,0,0,0,0,0,0,3,0
Specialist I  Retail Customer Service  Tempe,JP Morgan,1,2,0,1,1,6,2,1,3,1,2,1,0,1,4,0,0,1,0,1,0,4,0,5,0,1,2,0,1,3,0,0,0,0,0,2,0,6,0
Specialist I - Preferred 05 (April 12  2019),JP Morgan,1,3,0,0,0,5,1,0,0,0,2,0,0,2,2,0,0,1,0,2,0,3,0,12,0,1,1,1,1,1,0,0,0,0,0,0,0,2,0
Specialist I  Preferred 01 (March 22  2019),JP Morgan,1,2,0,1,0,8,1,0,0,1,3,0,0,3,1,0,1,1,0,1,0,5,0,6,0,1,1,0,1,2,0,0,0,0,0,0,0,2,0
Specialist II - Preferred Servicing - 25th February 2019,JP Morgan,1,3,0,0,0,7,1,0,0,0,2,0,0,4,2,0,1,0,0,0,1,4,0,5,0,1,1,0,2,3,0,2,0,0,0,0,0,4,0
Specialist II  Chase Auto (Lease End Consulting ) - Phoenix  AZ,JP Morgan,1,2,1,3,0,0,0,0,1,0,2,0,1,5,2,1,0,4,0,0,1,5,0,1,1,2,0,1,0,2,0,0,4,1,0,0,0,2,0
Specialist I - Electronic Money Movement (March 22  2019),JP Morgan,1,2,1,3,0,0,0,0,1,0,2,0,1,5,2,1,0,4,0,0,1,5,0,1,1,2,0,1,0,2,0,0,4,1,0,0,0,2,0
Specialist I - Electronic Money Movement (February 22  2018),JP Morgan,1,2,0,1,1,8,2,1,2,1,2,1,0,3,2,0,1,1,0,3,0,5,0,6,0,1,1,0,2,7,0,0,1,0,0,1,0,4,0
Specialist I - Deposit Review (January 25  2019),JP Morgan,1,0,0,0,0,0,0,0,0,1,1,0,0,0,5,0,2,0,0,1,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,3,0,3,0
Specialist I - Deposit Review (February 22  2019),JP Morgan,1,0,1,1,0,4,1,0,3,0,1,0,0,4,1,1,1,1,0,1,0,2,1,5,0,0,1,0,1,4,0,0,0,0,0,0,0,1,1
Specialist I  Customer Service - Houston,JP Morgan,1,3,0,3,1,10,1,0,0,0,3,0,0,2,1,0,3,1,0,1,0,3,0,7,0,1,1,0,1,2,0,0,0,0,0,0,0,2,1
Specialist I - Customer Service and Fraud - Tempe  AZ,JP Morgan,1,0,0,3,3,7,2,0,2,0,3,0,2,4,1,0,1,0,0,2,0,1,1,4,1,1,0,1,4,6,1,0,1,0,0,0,0,0,0
Specialist I  Credit Card Collections  Tempe,JP Morgan,1,0,1,0,0,2,1,0,3,0,0,0,0,4,1,1,0,0,0,0,0,2,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,3,0
Specialist I  Credit Card Collections  Tampa  FL,JP Morgan,1,2,0,1,1,7,2,1,2,1,3,1,0,2,4,0,0,0,0,0,0,6,0,2,0,1,1,0,1,1,0,0,0,0,0,1,0,3,0
Specialist I - Consumer Retail (March 8  2019),JP Morgan,1,2,0,1,1,6,2,1,2,1,6,1,0,2,3,0,0,0,0,0,1,6,0,2,0,1,1,0,1,1,0,0,0,0,0,1,0,5,0
Specialist I - Claims Phones (March 15  2019),JP Morgan,1,2,0,1,1,7,2,1,2,1,4,1,0,2,4,0,0,0,0,0,0,7,0,2,0,1,1,0,1,1,0,0,0,0,0,1,0,5,0
Specialist I - Claims Phones (February 22  2019),JP Morgan,1,2,0,1,1,7,2,1,2,1,1,1,0,2,3,0,0,0,0,0,0,7,0,3,0,1,1,0,1,2,0,0,0,0,0,1,0,5,0
Specialist I - Claims Phones (April 26  2019),JP Morgan,1,3,0,5,0,0,1,0,3,2,6,0,0,3,2,0,0,1,0,1,0,0,0,3,0,0,2,6,2,9,1,0,3,0,1,0,1,3,0
Specialist I  Auto Customer Service / Collections  Tampa  FL,JP Morgan,1,2,0,5,4,10,1,0,0,0,4,0,0,3,2,0,3,0,0,2,0,8,1,5,0,4,1,2,1,4,0,0,0,0,0,0,0,5,0
Specialist I - Auto Customer Service (February 8  2019),JP Morgan,1,2,0,5,4,10,1,0,0,0,4,0,0,3,2,0,3,0,0,2,0,8,1,5,0,4,1,2,1,4,0,0,0,0,0,0,0,5,0
Specialist I - Auto Collections (March 29  2019),JP Morgan,1,2,1,1,0,6,2,0,3,0,2,0,0,4,2,1,1,1,0,1,0,5,1,9,0,1,2,0,1,4,0,0,0,0,0,0,0,1,0
Spark Hadoop Developer,JP Morgan,1,1,0,2,2,1,1,1,2,1,1,1,0,2,1,0,1,1,0,1,0,2,0,6,0,0,1,1,1,4,0,0,0,0,0,1,0,6,0
Southlake Market - Grapevine/Southlake/Hurst/Keller/North Richland Hills/ Colleyville/Bedford/Rufe Snow/ Roanoke  TX,JP Morgan,1,0,0,0,0,7,0,1,0,0,8,0,0,2,4,0,0,1,0,3,0,2,0,2,0,0,2,2,1,2,0,0,0,0,0,0,0,2,0
Southlake Market - Grapevine/Southlake/Hurst/Keller/North Richland Hills/ Colleyville/Bedford/Rufe Snow/ Roanoke  TX,JP Morgan,1,3,0,2,3,10,1,0,0,0,1,1,1,3,1,0,0,0,0,0,0,3,0,5,0,1,2,1,0,4,2,0,0,0,0,1,0,3,0
Southlake Market - Grapevine/Southlake/Hurst/Keller/North Richland Hills/ Colleyville/Bedford/Rufe Snow/ Roanoke  TX,JP Morgan,1,2,0,1,2,6,2,1,2,1,3,1,0,1,2,0,3,1,0,1,0,4,0,5,0,2,1,0,1,4,0,0,0,0,0,1,0,3,0
Southlake Market - Grapevine/Southlake/Hurst/Keller/North Richland Hills/ Colleyville/Bedford/Rufe Snow/ Roanoke  TX,JP Morgan,1,4,0,2,2,10,1,0,0,0,2,0,0,6,1,0,0,0,0,1,0,3,1,4,0,1,2,1,0,6,0,0,0,0,0,0,0,4,0
Sourcing: CIB - QR - Quantitative Research  - VP/ ED,JP Morgan,1,0,0,1,2,2,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,1,0,3,0,0,2,1,0,4,2,0,0,0,0,1,0,3,0
Sourcing: CIB - QR - Quantitative Research  - Associate,JP Morgan,1,3,1,2,0,7,2,0,3,0,2,0,0,6,2,1,0,0,0,0,0,4,1,7,0,1,1,1,0,7,0,0,0,0,0,0,0,3,0
Solutions - Assoc  Software Engineer- Risk Reporting,JP Morgan,1,2,0,2,1,8,2,3,2,2,4,1,0,2,2,0,3,0,0,0,0,4,0,5,0,1,1,0,1,3,0,0,0,1,0,1,0,6,0
Solutions Architect - 3rd Party,JP Morgan,1,3,2,1,0,7,3,0,6,0,2,0,0,4,3,2,0,0,0,0,0,4,2,3,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0
Solutions Architect  Global Technology Infrastructure,JP Morgan,1,3,1,1,0,7,2,0,3,0,2,0,0,6,3,1,0,0,0,0,0,5,1,4,0,1,1,1,0,6,0,0,2,0,0,0,0,3,0
Solution Architect  Vice President,JP Morgan,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0
Solution Architect,JP Morgan,1,1,0,2,1,1,0,0,0,0,4,0,0,1,3,0,3,1,0,0,1,2,1,3,0,1,2,1,0,14,0,0,4,0,0,0,0,2,0
Solution Architect,JP Morgan,1,2,0,0,0,8,1,0,0,0,3,0,0,2,6,0,2,1,0,3,1,5,0,7,0,2,1,0,1,10,0,0,0,0,0,2,0,3,0
Sofware Engineer (Performance Assurance),JP Morgan,1,1,1,1,0,3,1,0,3,0,3,0,0,5,4,1,0,0,0,0,0,2,1,4,0,0,1,1,1,6,0,0,0,0,0,0,0,3,0
Software Solutions Architect,JP Morgan,1,1,1,1,0,3,1,0,3,0,3,0,0,5,4,1,0,0,0,0,0,2,1,4,0,0,1,1,1,6,0,0,0,0,0,0,0,3,0
Software Request Fulfilment Service Director,JP Morgan,1,1,1,1,0,3,1,0,3,0,3,0,0,5,4,1,0,0,0,0,0,2,1,4,0,0,1,1,1,6,0,0,0,0,0,0,0,3,0
